城市,岗位,薪酬,技能,工作经验,学历,职位类型,人数,公司名称,公司类型,公司规模,公司行业,地址,职位更新日期
杭州,市场运营专员,8000-10000元,"['市场营销', '市场推广', '市场运营']",1-3年,本科,全职,10,杭州凡龙科技有限公司,民营,20-99人,人工智能,杭州·余杭·五常,2025/3/27
杭州,项目经理/产品运营/教育行业/幼儿教育中小学,8000-10000元,"['B端用户', '校园', '平台类产品', '工具类产品', '产品迭代', '培训', '用户运营']",1-3年,本科,全职,1,浙江泛洋教育信息咨询有限公司,民营,20-99人,咨询服务,杭州·西湖·翠苑,2024/11/21
杭州,机器人-资源开发专员（成品方向）,1-1.5万,,1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/31
杭州,硬件研发工程师,1-2万,"['电路设计', '硬件开发', '智能硬件']",1-3年,本科,全职,1,杭州觅睿科技股份有限公司,股份制企业,500-999人,智能硬件,杭州·滨江·长河,2024/7/26
杭州,大客户主管,9000-18000元,"['区域销售', '面销/陌拜', '渠道销售']",1-3年,大专,全职,1,浙江悦新科技有限公司,民营,100-299人,人工智能,杭州·上城·笕桥,2024/9/29
杭州,EBG-客户成功经理-SaaS-杭州,1.5-2.5万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/3
杭州,不看学历，不用面试，喜欢打扫卫生8000+,8000-13000元,"['就近分配', '工作简单', '室内清洁']",经验不限,初中及以下,全职,30,南京帝伯乐家政有限责任公司,民营,20-99人,人工智能,杭州·拱墅·祥符,2025/3/31
杭州,C++开发工程师（遥感影像）,1.3-2.6万,"['图形图像处理', 'C++', 'C语言']",3-5年,硕士,全职,1,北京零重空间技术有限公司,民营,100-299人,船舶/航空/航天/火车制造,杭州·西湖·转塘,2024/12/30
杭州,机器人-海外产品售前工程师,8000-15000元,,1年以下,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,嵌入式工程师,9000-18000元·14薪,"['32位单片机', 'C语言', 'ARM处理器', 'C++']",3-5年,学历不限,全职,2,浙江绿巢智能装备有限公司,股份制企业,20-99人,人工智能,杭州·西湖·三墩,2024/12/30
杭州,英诺—销售经理（运动控制系统）,1-1.5万,"['KA大客户', '企业客户', '面销/陌拜', '会议/会展销售', '数控系统', '激光器', '切割头']",3-5年,大专,全职,1,伯纳控股有限公司,民营,100-299人,专用设备制造,杭州·萧山·宁围,2025/2/9
杭州,探测器开发工程师,1.5-2.5万,,3-5年,本科,全职,2,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,门店店长,6000-8000元,['体验店'],经验不限,学历不限,全职,1,江苏赋助智能科技有限公司,民营,20-99人,文化艺术/娱乐,杭州·余杭·良渚,2025/3/31
杭州,母婴行业-城市经理,9000-15000元,"['代理商销售', '门店销售', '渠道销售']",1-3年,学历不限,全职,1,合肥枫隆企业管理有限公司,民营,20-99人,食品/饮料,杭州·拱墅·祥符,2024/6/30
杭州,机器人-培训经理-杭州,1-2万,,5-10年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,双目/全向深度估计实习生,180-200元/天,"['可转正', '无人机设计', '无人机研发', '无人机控制算法', '无人机应用系统', '无人机控制系统', '无人机电池系统', '无人机飞控系统', '无人机室内导航系统']",无经验,本科,实习,1,微分智飞(杭州)科技有限公司,股份制企业,20-99人,人工智能,杭州·余杭·余杭街道,2025/3/19
杭州,萤石网络-高级区域销售-智能锁-浙江,1.5-2万,,5-10年,大专,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江,2025/2/23
杭州,AI科技销售总监/经理,1-2万,"['渠道销售', '电话销售', '区域销售', 'KA大客户', '企业客户', '政府客户']",1-3年,大专,全职,2,秦讯智芯科技(浙江)有限公司,民营,20-99人,人工智能,杭州·拱墅·上塘,2025/3/18
杭州,大客户经理,1-2万,"['大客户（KA）', '3C电子产品', '政府客户']",1-3年,大专,全职,2,浙江悦新科技有限公司,民营,100-299人,人工智能,杭州·上城·笕桥,2025/3/19
杭州,慧影-新产品导入工程师,1.1-1.8万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,课程顾问（销售）,6000-12000元,"['门店销售', '地推销售', '电话销售']",1-3年,大专,全职,10,杭州纳川人工智能科技有限公司,民营,100-299人,人工智能,杭州·临安·锦城,2025/3/30
杭州,销售专员,8000-13000元,"['会议/会展销售', '代理商销售', '渠道销售', '企业客户', '院校客户']",3-5年,大专,全职,5,浙江咸亨创新产业中心有限公司,上市公司,20-99人,仪器仪表制造,杭州·上城·小营,2025/1/16
杭州,供应链-SMT设备工程师-杭州桐庐,1-1.5万·16薪,"['设备调试', '技术支持', '监测运维']",3-5年,大专,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·桐庐·凤川,2025/3/20
杭州,Python开发工程师,8000-15000元,"['Java', 'JavaScript', 'MySQL', 'Oracle']",3-5年,本科,全职,5,山东朗科信息技术有限公司,民营,20-99人,IT服务,杭州·余杭·仓前,2025/1/1
杭州,KA大客户经理,1-2万,"['区域销售', '政府项目', '政府客户']",经验不限,大专,全职,1,浙江悦新科技有限公司,民营,100-299人,人工智能,杭州·上城·笕桥,2024/12/19
杭州,萤石网络-服务督导-杭州,1-1.5万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江,2025/2/23
杭州,.net软件工程师,8000-15000元,"['SQL', '架构师', '软件工程师']",1-3年,本科,全职,5,杭州慧简医疗科技有限公司,民营,20-99人,计算机软件,杭州·余杭街道,2024/6/4
杭州,硬件测试工程师,8000-16000元,"['硬件测试', '检测认证', '万用表', '示波器', '可靠性测试', '安规测试']",3-5年,本科,全职,1,杭州觅睿科技股份有限公司,股份制企业,500-999人,智能硬件,杭州·滨江·长河,2024/7/26
杭州,浙江业务中心-解决方案行销工程师-宁波,1.1-1.8万,,1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江,2025/2/23
杭州,技术支持工程师,4000-8000元,"['售后技术支持', '现场技术支持']",经验不限,大专,全职,5,杭州漉沙科技有限公司,民营,20-99人,人工智能,杭州·滨江·西兴,2024/6/23
杭州,软件工程师,8000-16000元,"['C++', 'Windows Forms', 'WPF', 'Windows', 'SQL Server']",1-3年,本科,全职,3,西安达升科技股份有限公司,民营,20-99人,人工智能,杭州·上城·四季青,2025/3/26
杭州,汽车电子-嵌入式软件开发工程师（算法应用）-杭州,1.5-2.5万,,3-5年,本科,全职,2,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/20
杭州,急招房间打扫保洁350一天[不看学历8000元，喜欢打扫卫生即可],6000-9000元,"['就近分配', '工作简单无勾心斗角', '就近安排']",经验不限,初中及以下,全职,30,南京帝伯乐家政有限责任公司,民营,20-99人,人工智能,杭州·上城·彭埠,2025/3/31
杭州,控制算法工程师,2-3万·14薪,"['导航算法', '机器人算法', '运动控制算法']",1-3年,硕士,全职,1,浙江国自机器人技术股份有限公司,民营,300-499人,工业自动化,杭州·富阳,2025/2/27
杭州,海康汽车电子-供应商质量工程师-杭州,1-1.5万,,5-10年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,人事行政主管,7000-10000元,"['薪酬福利', '绩效管理', '人事培训']",5-10年,本科,全职,1,正曜智控(杭州)科技有限公司,民营,20-99人,船舶/航空/航天/火车制造,杭州·余杭·瓶窑,2025/3/13
杭州,电气应用工程师,1.3-2万,"['控制系统', '系统二次开发', '激光切割']",1-3年,本科,全职,1,伯纳控股有限公司,民营,100-299人,专用设备制造,杭州·萧山·宁围,2025/3/23
杭州,微影-光学工程师（成像方向）-杭州,1.5-2.5万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,大客户销售经理,6000-10000元,"['渠道销售', '面销/陌拜', '大客户销售TOB', '环境监测设备']",1-3年,大专,全职,1,秦讯智芯科技(浙江)有限公司,民营,20-99人,人工智能,杭州·拱墅·上塘,2025/3/3
杭州,网络管理员/IT管理员,8000-10000元·14薪,['网络安全'],1-3年,大专,全职,2,杭州星溢科技有限公司,民营,20-99人,电子商务,杭州·西湖·三墩,2025/3/3
杭州,机器人-海外产品技术支持工程师（韩语）,1-1.5万,,无经验,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,浙江高校销售经理,8000-15000元,['院校客户'],3-5年,本科,全职,1,合肥中科深谷科技发展有限公司,民营,100-299人,学术/科研,杭州·西湖·灵隐,2025/2/19
杭州,硬件维修,9000-11000元·14薪,['硬件维修'],1-3年,大专,全职,2,杭州星溢科技有限公司,民营,20-99人,电子商务,杭州·西湖·三墩,2025/3/3
杭州,泛亚业务部-海外项目售前工程师-杭州,1.5-2.5万,,1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/13
杭州,路径规划算法工程师,2-3万·14薪,"['机器人算法', '运动控制算法']",1-3年,硕士,全职,1,浙江国自机器人技术股份有限公司,民营,300-499人,工业自动化,杭州·富阳,2025/2/27
杭州,销售工程师（技术类）,6000-12000元,"['政府客户', '区域销售', '渠道销售']",3-5年,大专,全职,1,毕马科技,民营,20-99人,电力/水利/热力/燃气,杭州·上城·四季青,2025/3/31
杭州,职能部门-内审经理（海外）-杭州,1.2-2.3万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/21
杭州,浙江高校销售经理,8000-15000元,['院校客户'],3-5年,本科,全职,1,合肥中科深谷科技发展有限公司,民营,100-299人,学术/科研,杭州·萧山·宁围,2025/2/19
杭州,招商总监（杭州）,8000-15000元·13薪,,5-10年,大专,全职,1,苏州火炬创新创业孵化管理有限公司,股份制企业,500-999人,租赁服务,杭州·临平·东湖,2025/3/25
杭州,国际业务-海外项目销售-印度-杭州,1.5-2万,,1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,软件测试培训招生hz,8000-10000元,"['自动化测试', '功能测试', '通信测试', 'Java', 'C', 'JIRA']",经验不限,大专,全职,1,51Testing,民营,100-299人,计算机软件,杭州·拱墅·米市巷,2025/3/18
杭州,人事经理主管,1.1-1.5万,"['绩效管理', '薪酬福利', '招聘', '企业发展', '组织搭建']",经验不限,本科,全职,1,微分智飞(杭州)科技有限公司,股份制企业,20-99人,人工智能,杭州·余杭·余杭街道,2025/3/26
杭州,汽车电子-光学工程师-杭州市,1.5-2.5万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江,2025/3/18
杭州,区域销售经理,8000-15000元,,1-3年,本科,全职,1,北京兰光创新科技有限公司,上市公司,100-299人,计算机软件,杭州·临平·南苑,2025/2/6
杭州,单车变速器配件销售,6000-12000元,,经验不限,大专,全职,1,杭州轮峰运动科技有限公司,民营,10000人以上,人工智能,杭州·临平·塘栖,2025/3/14
杭州,萤石网络-高级行业销售-广州,1.5-2.5万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江,2025/2/23
杭州,大客户代表,6000-12000元,"['大客户（KA）', '面销/陌拜', '渠道销售']",1-3年,大专,全职,1,杭州天九双众企业管理集团有限公司,民营,1000-9999人,企业服务,杭州·上城·笕桥,2025/2/12
杭州,农业项目规划设计,6000-12000元,"['环境工程', '市政工程', '园林/景观工程']",1-3年,本科,全职,2,浙江绿巢智能装备有限公司,股份制企业,20-99人,人工智能,杭州·西湖·三墩,2024/7/20
杭州,智慧存储-海外产品市场专员-杭州,1.2-2.2万·15薪,"['东南亚', '产品经理', '市场分析', '海外']",1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/6
杭州,国际业务（泰国）-海外项目售前工程师-杭州,1-1.5万,,1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/13
杭州,plm高级实施顾问,1-1.5万,"['Oracle', 'MySQL', 'SQL Server', 'Java', 'Javascript', 'Python', '软件实施']",3-5年,本科,全职,1,浙江用安软件有限公司,民营,100-299人,计算机软件,杭州·余杭·中泰,2024/7/3
杭州,高光谱仪器结构工程师,8000-15000元·14薪,"['精密设备', '非标设备']",1-3年,本科,全职,1,杭州高谱成像技术有限公司,民营,20-99人,人工智能,杭州·西湖·转塘,2025/3/21
杭州,萤石网络-应用软件开发工程师-JAVA-杭州,1.5-2.5万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/3/26
杭州,华东区域销售,1-2万,,3-5年,大专,全职,1,武汉精心智能科技有限公司,民营,20人以下,人工智能,杭州·拱墅·天水,2025/2/27
杭州,用户体验设计师,1.3-1.4万,"['交互设计', '用户体验设计', 'c端', '手机厂商经验', '人机交互']",5-10年,本科,全职,1,武汉佰钧成技术有限责任公司,民营,1000-9999人,计算机软件,杭州·滨江·长河,2025/4/1
杭州,职能部门-海外财税专员-杭州,1-1.5万,,1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江,2025/2/23
杭州,产品经理,6000-12000元,['硬件产品'],经验不限,大专,全职,2,杭州轮峰运动科技有限公司,民营,10000人以上,人工智能,杭州·临平·塘栖,2025/3/14
杭州,销售经理,7000-14000元,"['人工智能', '教育培训', '政府客户', '院校客户', '区域销售', '代理商销售']",1-3年,本科,全职,8,杭州凡龙科技有限公司,民营,20-99人,人工智能,杭州·余杭·五常,2025/3/27
杭州,硬件技术-信号完整性工程师-杭州,1.5-2.5万,,1-3年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
杭州,微影-FAE/现场应用开发工程师-杭州,1-1.5万,,3-5年,本科,全职,1,杭州海康威视数字技术股份有限公司,上市公司,10000人以上,人工智能,杭州·滨江·西兴,2025/2/23
