city,position,salary_raw,skills,experience_raw,education_raw,job_type,headcount,company_address,updated_date,salary_avg,salary_outlier_flag,education_clean,experience_years,company_id
上海,大宗贸易供应链业务员,8000-10000元,,经验不限,本科,全职,1,上海·浦东·金桥,2025/3/24,9000.0,False,本科,,26909
上海,模型算法工程师,1.6-1.7万,"['图像算法', '大模型算法', '自然语言处理', 'Python', 'PyTorch', 'TensorFlow', 'OpenCV']",1-3年,本科,全职,1,上海·浦东·张江,2025/3/13,16500.0,False,本科,2.0,26406
上海,机器人售前方案工程师,1.8-2.5万·13薪,"['智慧产品', '智慧工厂', '智能制造', '智能产品']",5-10年,本科,全职,1,上海·闵行·江川路,2025/3/27,21500.0,False,本科,7.5,27032
上海,大客户经理（B端）-上海,2-2.8万·14薪,"['面销/陌拜', '区域销售', '人工智能']",3-5年,本科,全职,1,上海·长宁·新泾,2024/5/21,24000.0,False,本科,4.0,26613
上海,ai软件架构师,20-25万·15薪,,10年以上,本科,全职,10,上海·浦东·金桥,2025/3/27,225000.0,True,本科,,27033
上海,汽车资料文档开发岗,1.1-1.8万,"['技术文档', '车主手册']",3-5年,本科,全职,3,上海·浦东·金桥,2025/1/14,14500.0,False,本科,4.0,26533
上海,专利代理人,1.5-3万·13薪,"['知识产权代理', '专利撰写', '专利挖掘', '专利申请']",3-5年,本科,全职,5,上海·静安·天目西路,2025/4/1,22500.0,False,本科,4.0,27034
上海,2025届校招领航者计划-大模型应用工程师(AIOps方向),3-4.5万·15薪,"['大模型应用', 'PyTorch', 'TensorFlow']",经验不限,硕士,全职,1,上海·浦东·张江,2024/9/3,37500.0,False,硕士,,27035
上海,AI软件开发工程师-双休/五险一金/年终奖,1.5-3万·14薪,"['C++', 'C语言']",经验不限,本科,全职,5,上海·青浦·金泽,2025/4/1,22500.0,False,本科,,26936
上海,行政内勤,7000-14000元,"['采购事务', '内勤管理']",5-10年,大专,全职,1,上海·浦东·张江,2025/3/18,10500.0,False,大专,7.5,27036
上海,2025届校招领航者计划-算法工程师,3-4.5万·15薪,"['机器学习', '图像算法', '大模型算法', 'Python', 'R语言']",无经验,硕士,全职,1,上海·浦东·张江,2024/9/3,37500.0,False,硕士,0.0,27035
上海,数字化转型工程师,1.2-1.8万,"['Python', 'JavaScript', 'MySQL']",1-3年,本科,全职,1,上海·徐汇,2024/10/25,15000.0,False,本科,2.0,26888
上海,大模型算法工程师,面议,,1-3年,硕士,全职,4,上海·杨浦·大桥,2025/4/1,,False,硕士,2.0,26754
上海,机器视觉软件工程师,1.1-2万·13薪,"['机器人', 'C++']",1年以下,本科,全职,1,上海·浦东·川沙新,2025/3/12,15500.0,False,本科,,27037
上海,多模态RAG算法研究员,2-3万,,经验不限,硕士,全职,1,上海·浦东·张江,2025/3/14,25000.0,False,硕士,,26894
上海,数字人直播产品助理,9000-10000元,['AI产品'],1-3年,本科,全职,1,上海·浦东·张江,2025/3/20,9500.0,False,本科,2.0,27038
上海,量化全栈工程师,3-3.5万·14薪,"['Redis', '全栈开发', '数据结构', '算法基础', '后端开发', 'Python', 'C++', 'MySQL']",经验不限,本科,全职,1,上海·杨浦·大桥,2025/3/27,32500.0,False,本科,,27039
上海,数据采集（双休，朝九晚六）,6000-8000元,['数据爬虫'],经验不限,大专,全职,20,上海·宝山·罗店,2025/3/30,7000.0,False,大专,,27040
上海,nlp算法工程师,1.6-1.7万,"['智能客服', '自动问答', '聊天机器人', 'Python']",3-5年,本科,全职,1,上海·浦东·张江,2025/3/3,16500.0,False,本科,4.0,26406
上海,AI工程师,2-3万,,经验不限,硕士,全职,1,上海·浦东·康桥,2025/3/6,25000.0,False,硕士,,26963
上海,算法工程师,1.2-2.4万·13薪,"['深度学习', '机器学习', '图像算法', '机器视觉', 'OpenCV', 'Python', 'C++']",经验不限,本科,全职,5,上海·浦东·张江,2024/10/11,18000.0,False,本科,,27041
上海,本地化服务运营,1.2-1.5万,"['电商平台', '商家运营', '运动健康', '签约提成']",1-3年,本科,全职,1,上海·松江·九亭,2025/3/12,13500.0,False,本科,2.0,27042
上海,大模型研究算法专家,面议,,1-3年,硕士,全职,3,上海·杨浦·大桥,2025/4/1,,False,硕士,2.0,26754
上海,高级AI (机器视觉) 工程师,2.5-3.5万·14薪,"['智慧港口', 'OpenCV', 'Keras', 'TensorFlow']",3-5年,本科,全职,5,上海·浦东·张江,2025/3/28,30000.0,False,本科,4.0,27041
上海,AI应用工程师,6000-10000元,['深度学习'],1-3年,本科,全职,1,上海·静安·大宁路,2025/3/4,8000.0,False,本科,2.0,27043
上海,博士后,2-2.5万,"['基因工程', '细胞治疗', '生物工程', '再生医学', '医疗设备', '纳米材料', '人工智能']",经验不限,博士,全职,1,上海·黄浦·瑞金二路,2025/1/17,22500.0,False,博士,,26913
上海,语言大模型算法工程师,1-1.5万,,3-5年,本科,全职,1,上海·杨浦·定海路,2025/3/21,12500.0,False,本科,4.0,27044
上海,强化学习算法工程师,2-4万,"['人工神经网络', '强化学习', '深度学习', '数据建模']",1-3年,硕士,全职,1,上海·浦东·泥城,2024/12/13,30000.0,False,硕士,2.0,27045
上海,数字化系统管理员(J10140),9000-12000元,"['Java', 'Python', '二次开发']",经验不限,本科,全职,999,上海·松江·新桥,2025/3/19,10500.0,False,本科,,27046
上海,计算机视觉/图像处理工程师,1.2-2万,"['图像识别产品', '智慧医疗', 'PyTorch', 'Python', 'C++', 'NNUNET']",1-3年,本科,全职,3,上海·闵行·七宝,2024/7/23,16000.0,False,本科,2.0,27047
上海,销售（健康养老方向）,1-1.2万,"['养老', '健康']",1-3年,大专,全职,1,上海·徐汇·虹梅路,2025/3/14,11000.0,False,大专,2.0,27010
上海,NLP算法工程师,1-2万,"['文本分析', '序列标注', '分词', '词法分析', '语义分析', '情感分析', '信息抽取', '文本挖掘']",1-3年,本科,全职,1,上海·徐汇·虹梅路,2024/7/18,15000.0,False,本科,2.0,27048
上海,大模型应用和智能体技术 算法工程师,面议,,1-3年,硕士,全职,1,上海,2025/4/1,,False,硕士,2.0,26754
上海,博士后-生物学方向,2-2.5万,"['分子生物学', '细胞生物学', '基因工程', '细胞治疗', '微生物工程', '生物工程', '临床科研']",经验不限,博士,全职,50,上海·黄浦·瑞金二路,2025/1/17,22500.0,False,博士,,26913
上海,大模型与智能体算法工程师/专家,面议,,1-3年,硕士,全职,3,上海,2025/4/1,,False,硕士,2.0,26754
上海,博士后-生物医学工程方向,2-2.5万,"['图像处理', '再生医学', '神经工程', '医疗设备', '纳米材料', '人工智能', '机器人研发']",经验不限,博士,全职,50,上海·黄浦·瑞金二路,2025/1/17,22500.0,False,博士,,26913
上海,经理助理,1.3-2.2万·13薪,,1年以下,大专,全职,1,上海·静安·共和新路,2025/3/30,17500.0,False,大专,,27049
上海,rpa机器人流程自动化工程师,1.8-3万·13薪,"['机器人算法', 'PyTorch']",3-5年,本科,全职,1,上海·青浦·徐泾,2025/2/6,24000.0,False,本科,4.0,27008
上海,数字化工程师,1.1-1.5万,,经验不限,硕士,全职,1,上海·闵行·浦江,2025/3/20,13000.0,False,硕士,,27050
上海,解决方案工程师（电气自动化方向）,1.5-2.5万,"['智慧产品', '自动化产品', '工业自动化产品', '自动化非标产品', '智慧工厂', '智能制造']",3-5年,本科,全职,1,上海·浦东·三林,2025/2/19,20000.0,False,本科,4.0,27051
上海,高级数字营销,9000-18000元,"['网络营销', '海外营销', '新媒体营销', '自媒体营销', '短视频营销']",1-3年,本科,全职,5,上海·闵行·莘庄,2025/1/23,13500.0,False,本科,2.0,27052
上海,科创AI大客户销售代表（工信部唯一认定平台）,1.2-1.6万·16薪,['电销+面销'],经验不限,本科,全职,10,上海·闵行·莘庄,2025/3/17,14000.0,False,本科,,27053
上海,算法工程师,1.5-3万,,经验不限,本科,全职,100,上海·浦东·金桥,2025/4/1,22500.0,False,本科,,26936
上海,AI应用工程师/分析师,1-1.5万,"['数字虚拟人', '搜索', '推荐']",1-3年,本科,全职,1,上海·长宁·虹桥,2025/2/10,12500.0,False,本科,2.0,27054
上海,AI算法,1.6-1.8万,"['深度学习', '图像算法', '大模型算法', 'PyTorch', 'OpenCV', 'Python']",3-5年,本科,全职,1,上海·浦东·张江,2025/3/5,17000.0,False,本科,4.0,26406
上海,AI算法，开发，测试（HC多多，六险一金）,1.6-3万·16薪,"['机器学习', '深度学习', '图像算法', '自然语言处理', '机器视觉', '搜索/推荐算法', 'Python', 'C++', 'Java', 'JS', 'c']",经验不限,本科,全职,30,上海·浦东·金桥,2025/4/1,23000.0,False,本科,,26936
上海,交付经理,1-1.5万,"['RPO项目', '招聘项目']",3-5年,本科,全职,1,上海·浦东·周家渡,2025/2/6,12500.0,False,本科,4.0,27003
上海,系统工程师,1.4-1.6万,['Linux'],1-3年,大专,全职,1,上海·徐汇·龙华,2025/3/12,15000.0,False,大专,2.0,27055
上海,智能传感器工程师,1.5-3万,"['光学设计', '电路设计', '传感器']",经验不限,本科,全职,1,上海·闵行·江川路,2024/10/10,22500.0,False,本科,,27056
上海,项目经理（AI）,1.2-1.5万,,3-5年,本科,全职,1,上海·浦东·张江,2024/9/14,13500.0,False,本科,4.0,27003
上海,技术担当（半导体材料开发）,1-1.3万·14薪,"['半导体材料', '显示器材料', '封装', '安装/调试', '研发']",3-5年,本科,全职,1,上海·闵行·新虹,2025/3/25,11500.0,False,本科,4.0,26907
上海,AI算法工程师（C/C++/java/python/go等 语言不限，工作地址全国可协调）,1.5-3万·15薪,"['深度学习', '多模态算法', '大模型算法', 'GPT', 'Transformer', 'DNN', 'ResNet', '自然语言处理', '智能驾驶', '导航算法', 'PyTorch', 'TensorFlow', 'OpenCV', 'Python', 'C++', 'C语言']",经验不限,本科,全职,30,上海·浦东·金桥,2025/3/28,22500.0,False,本科,,26936
上海,数字化开发工程师,1.1-1.5万,,无经验,硕士,全职,1,上海·闵行·浦江,2025/3/20,13000.0,False,硕士,0.0,27050
上海,Python后端开发-飞书深诺（周末双休）,面议,"['Flask', 'Scrapy', 'MySQL']",3-5年,大专,全职,1,上海·长宁·虹桥,2025/3/31,,False,大专,4.0,26708
上海,plc工程师,1-1.5万·13薪,"['PLC', 'PLC程序设计', 'WinCC', 'STEP 7', '自控系统']",1-3年,大专,全职,10,上海·航头,2024/7/5,12500.0,False,大专,2.0,27057
上海,BDM 市场拓展经理,1-2万·13薪,,3-5年,本科,全职,1,上海·徐汇·虹梅路,2025/1/10,15000.0,False,本科,4.0,27058
上海,运动控制算法工程师,2.5-4万,,1-3年,本科,全职,1,上海·徐汇·徐家汇,2025/3/11,32500.0,False,本科,2.0,26501
上海,AI智算工程师,9000-10000元,,经验不限,本科,全职,1,上海·虹口·北外滩,2025/3/28,9500.0,False,本科,,26882
上海,与信专员（风控）,8000-12000元·15薪,"['供应链金融风控', '互联网金融风控', '银行业风控', '并购风控', '贷款风控', '反舞弊', 'CPA非执业会员', '日语流利']",3-5年,本科,全职,1,上海·浦东·金杨新村,2025/3/29,10000.0,False,本科,4.0,26907
上海,Python工程师（AI方向）,1.2-2.2万,['VBA'],3-5年,硕士,全职,1,上海·静安·彭浦新村,2025/3/20,17000.0,False,硕士,4.0,27059
上海,数据挖掘工程师,7000-14000元,"['网络爬虫', 'Python', '数据挖掘', '机器学习', '人脸识别', '爬虫架构']",1年以下,本科,全职,2,上海·黄浦·打浦桥,2025/3/31,10500.0,False,本科,,27060
上海,大客户销售（物联网，智能硬件，信息技术）,1.5-2.5万,"['区域销售', '面销/陌拜']",5-10年,大专,全职,10,上海·嘉定·江桥,2025/3/4,20000.0,False,大专,7.5,27061
上海,应付会计,1.2-1.6万,"['应付', '外企', '英文']",3-5年,本科,全职,1,上海·杨浦·平凉路,2025/3/11,14000.0,False,本科,4.0,27023
上海,亚马逊运营,1.1-2万·14薪,"['亚马逊', '精品运营', '海外推广', 'Google', 'Facebook', '英语']",3-5年,本科,全职,1,上海·闵行·吴泾,2025/3/6,15500.0,False,本科,4.0,27013
上海,科研项目主管,1.8-3.5万,"['大数据', '云计算', '空间测绘', '空间信息网络', '数据处理、分发、分析及应用', '网络性能服务质量，管理', '人工智能网络的算法研究', '基于数据的威胁检测']",经验不限,硕士,全职,1,上海·浦东·唐镇,2024/12/17,26500.0,False,硕士,,26922
上海,AI应用开发经理,1.4-2.2万,"['推荐', '智能问答', '搜索', '智能语音']",1-3年,本科,全职,1,上海·浦东·陆家嘴,2025/3/21,18000.0,False,本科,2.0,27062
上海,智能外呼运营专员,9000-12000元,"['产品运营', '用户运营', '活动运营']",3-5年,本科,全职,2,上海·浦东·张江,2025/3/11,10500.0,False,本科,4.0,27003
上海,算法工程师,1.3-1.8万,"['多模态算法', '大模型算法', 'PyTorch', 'TensorFlow', 'Python']",1-3年,本科,全职,1,上海·浦东·张江,2024/6/25,15500.0,False,本科,2.0,27019
上海,民宿运营管家,8000-10000元,['民宿管家'],经验不限,学历不限,全职,1,上海·青浦·朱家角,2024/11/26,9000.0,False,学历不限,,26955
上海,测试工程师,1-1.3万,"['软件测试', '系统测试', '功能测试']",5-10年,本科,全职,4,上海·徐汇·枫林路,2025/2/28,11500.0,False,本科,7.5,27003
上海,病案产品经理,1.2-2.4万·13薪,['医疗信息化软件'],1-3年,本科,全职,2,上海·青浦·徐泾,2024/12/4,18000.0,False,本科,2.0,27008
上海,python后端开发工程师,1.1-1.6万,"['Flask', 'Django', 'MySQL', 'Python']",3-5年,本科,全职,3,上海·青浦·金泽,2025/2/20,13500.0,False,本科,4.0,26533
上海,工程技术研究中心研发人员,2-3万,['研究员'],经验不限,博士,全职,2,上海·闵行·颛桥,2025/1/27,25000.0,False,博士,,27022
上海,仪器销售经理,8000-16000元,"['政府客户', '院校客户', '渠道销售', '代理商销售', '区域销售']",3-5年,本科,全职,1,上海·普陀·真如,2025/3/7,12000.0,False,本科,4.0,27063
上海,算法应用工程师,2.5-4万,,1-3年,本科,全职,1,上海·徐汇·徐家汇,2025/3/11,32500.0,False,本科,2.0,26501
上海,AI 算法研究员(上海/济南·校招)(J10438),面议,,无经验,硕士,全职,999,上海·静安·大宁路,2025/2/11,,False,硕士,0.0,27001
上海,AI大模型工程师,1.5-2万,"['AI机器人训练', '医疗类AI训练', '智能客服训练', '金融类AI训练']",无经验,本科,全职,30,上海·黄浦·南京东路,2024/10/26,17500.0,False,本科,0.0,26989
上海,智能硬件产品经理,1.5-3万·13薪,['智能硬件产品'],1-3年,本科,全职,1,上海·浦东·南码头路,2024/10/29,22500.0,False,本科,2.0,27064
上海,智能超算实验室主任,3-4.5万,['超算'],5-10年,博士,全职,1,上海·浦东·张江,2025/3/25,37500.0,False,博士,7.5,26894
上海,高级客户经理（AI 数据运营）,8000-16000元,,3-5年,本科,全职,1,上海·浦东·陆家嘴,2025/3/14,12000.0,False,本科,4.0,27062
上海,物流售前方案工程师,1.5-2.5万·13薪,"['智慧产品', '自动化产品', '机械自动化产品', '智慧工厂', '智能制造']",3-5年,本科,全职,1,上海·闵行·江川路,2025/3/24,20000.0,False,本科,4.0,27032
上海,camera tuning,9000-15000元,"['音视频编解码', '数据结构', '算法基础', '流媒体技术']",1-3年,本科,全职,1,上海·浦东·金桥,2024/6/7,12000.0,False,本科,2.0,26533
上海,人事总务担当（日企）,8000-10000元·14薪,['日语熟练'],1-3年,大专,全职,1,上海·静安·静安寺,2025/3/29,9000.0,False,大专,2.0,26907
上海,AI产品经理,1-1.5万,['大模型'],3-5年,本科,全职,1,上海·浦东·张江,2025/3/28,12500.0,False,本科,4.0,26993
上海,图像数据标注（组长）,8000-12000元·13薪,"['图像标注', '视频标注', '文本标注', '标注管理经验']",1-3年,本科,全职,1,上海·闵行·江川路,2025/3/21,10000.0,False,本科,2.0,27065
上海,ai数据审核员,7000-8000元,"['图像标注', '语音标注', '音频标注', '视频标注', '文本标注']",经验不限,本科,全职,4,上海·浦东·潍坊新村,2025/3/26,7500.0,False,本科,,27004
上海,智能移动储能充电机器人合伙人,1.8-3.5万·13薪,"['销售管理', '市场管理', '国企']",3-5年,本科,全职,2,上海·宝山·杨行,2024/11/30,26500.0,False,本科,4.0,27066
上海,博士后-材料方向,2-2.5万,"['再生医学', '合成纤维', '纳米材料', '医工交叉']",经验不限,博士,全职,50,上海·黄浦·瑞金二路,2025/1/17,22500.0,False,博士,,26913
上海,AI大模型解决方案工程师,1.4-2万,['数据中心产品'],1-3年,本科,全职,1,上海·虹口·四川北路,2025/3/14,17000.0,False,本科,2.0,27067
上海,资深技术美术工程师,2-4万·13薪,"['Python', 'C++', 'UNREAL', '骨骼绑定', 'BLENDER']",经验不限,本科,全职,1,上海·静安·大宁路,2025/3/27,30000.0,False,本科,,27068
上海,工业视觉应用工程师,8000-15000元,"['图像识别产品', '视觉检测设备']",1-3年,大专,全职,1,上海·闵行·虹桥,2025/2/14,11500.0,False,大专,2.0,27069
上海,软件开发工程师（AI类）(上海·校招)(J10435),面议,['AI'],经验不限,硕士,全职,999,上海·静安·大宁路,2024/12/30,,False,硕士,,27001
上海,AI计算开发工程师,面议,"['C语言', 'Python']",经验不限,本科,全职,1,上海·青浦·金泽,2025/3/22,,False,本科,,26983
上海,ai算法工程师,1.2-2.2万·14薪,"['机器学习', '深度学习']",3-5年,本科,全职,5,上海·虹口·北外滩,2024/9/19,17000.0,False,本科,4.0,26443
上海,测试工程师,9000-11000元,"['软件测试', '功能测试', '性能测试']",5-10年,大专,全职,3,上海·徐汇·枫林路,2025/2/28,10000.0,False,大专,7.5,27003
上海,贷后负责人,7-10万·16薪,['贷后管理'],10年以上,本科,全职,1,上海·长宁·新泾,2024/7/29,85000.0,True,本科,,26994
上海,机器人工程师,8000-15000元·13薪,"['机器人调试', 'ABB机器人', 'FANUC机器人', 'KUKA机器人', '安川机器人', 'ABB', 'C语言', '安川']",1-3年,大专,全职,3,上海·航头,2024/7/4,11500.0,False,大专,2.0,27057
上海,运营助理,8000-12000元·13薪,,3-5年,本科,全职,3,上海·浦东·张江,2025/3/19,10000.0,False,本科,4.0,26992
上海,项目经理,8000-15000元,['医疗软件项目'],3-5年,本科,全职,3,上海·闵行·浦江,2025/2/17,11500.0,False,本科,4.0,27010
上海,AI售前（腾讯外包）,1.4-2.5万,"['AI', 'Paas', 'SAAS', '云服务产品', '解决方案', '售前']",5-10年,大专,全职,1,上海·徐汇·龙华,2024/12/16,19500.0,False,大专,7.5,26533
上海,图像算法工程师,1-2万·13薪,"['机器人', '图像识别产品', '智慧交通', 'Transformer', 'OpenCV', 'TensorFlow', 'Caffe']",1-3年,本科,全职,1,上海·闵行·吴泾,2024/7/25,15000.0,False,本科,2.0,26988
上海,AI视觉软件销售,7000-12000元,"['KA大客户', '渠道销售']",1-3年,大专,全职,1,上海·闵行·虹桥,2025/2/20,9500.0,False,大专,2.0,27069
上海,MES产品设计,1-1.5万,"['产品设计', '功能产品']",3-5年,大专,全职,1,上海·宝山·吴淞,2025/4/1,12500.0,False,大专,4.0,27070
上海,ai大模型产品经理,1-1.5万,['大模型'],3-5年,本科,全职,1,上海·浦东·张江,2025/3/28,12500.0,False,本科,4.0,26993
上海,上海业务中心-客户销售-上海,1.5-2.5万,,无经验,本科,全职,3,徐汇区,2025/3/13,20000.0,False,本科,0.0,27071
上海,创新研究院总经理,6-8万,,10年以上,硕士,全职,1,上海·普陀·曹杨新村,2025/3/12,70000.0,True,硕士,,27031
上海,大模型资深算法工程师,面议,,3-5年,硕士,全职,4,上海·杨浦·大桥,2025/3/10,,False,硕士,4.0,26754
上海,研究开发副主任（知名日企职位）,9000-18000元,"['研究员', '副研究员', '高分子材料']",经验不限,硕士,全职,1,上海·松江·方松,2025/3/31,13500.0,False,硕士,,26907
上海,销售助理,6000-12000元,"['ERP', 'CRM', 'HRM', '市场营销']",1-3年,本科,全职,1,上海·闵行·新虹,2025/1/14,9000.0,False,本科,2.0,27072
上海,知识图谱专家,1-1.5万,,经验不限,硕士,全职,1,上海·奉贤·南桥,2025/2/14,12500.0,False,硕士,,26964
上海,英语评阅编辑,8000-12000元,"['新媒体', '文字编辑', '英语评阅']",经验不限,本科,全职,5,上海·黄浦·南京东路,2025/3/19,10000.0,False,本科,,27073
上海,软件开发工程师（AI类）(上海/济南·社招)(J10436),面议,"['AIAI', 'Python', 'C++', 'C语言']",经验不限,硕士,全职,999,上海·静安·大宁路,2024/12/30,,False,硕士,,27001
上海,机器人算法工程师（振江股份上海研发中心）,1.5-3万,"['运动控制算法', '机器人算法']",经验不限,硕士,全职,1,上海·杨浦·新江湾城,2025/3/5,22500.0,False,硕士,,27074
上海,大宗贸易供应链经理,1-1.2万,['政府供应链'],5-10年,本科,全职,1,上海·浦东·金桥,2025/2/6,11000.0,False,本科,7.5,26909
上海,全栈程序员,1.1-1.2万,"['Java', 'C语言', 'C++', '微服务架构', '音视频编解码', '数据结构', 'Libstagefright', 'FFmpeg', 'WebRTC']",1-3年,本科,全职,1,上海·长宁·新华路,2025/2/21,11500.0,False,本科,2.0,27075
上海,多模态算法工程师,面议,,1-3年,本科,全职,2,上海·杨浦·大桥,2024/11/6,,False,本科,2.0,26754
上海,业务合作伙伴,800-1000元/时,['战略分析经验'],经验不限,学历不限,兼职/临时,1,上海·静安·天目西路,2025/3/2,900.0,False,学历不限,,27076
上海,机加工生产主管,面议,"['生产计划管理', '质量管理', '设备管理', '装配线', '钣金/铜排机', '冲压/激光切割等']",5-10年,大专,全职,1,上海·闵行·马桥,2025/2/12,,False,大专,7.5,27077
上海,项目经理助理,1.4-1.5万·13薪,,5-10年,本科,全职,1,上海·长宁·华阳路,2025/3/26,14500.0,False,本科,7.5,27078
上海,销售,1-1.5万,['智慧城市'],3-5年,本科,全职,1,上海·闵行·浦江,2025/2/11,12500.0,False,本科,4.0,27010
上海,python后端开发工程师,1.3-1.5万,"['Python', 'Django', 'Flask']",3-5年,本科,全职,2,上海·浦东·张江,2024/7/10,14000.0,False,本科,4.0,27003
上海,质量管理工程师,1.5-2.5万·15薪,['QC'],5-10年,本科,全职,1,上海·徐汇·龙华,2024/9/26,20000.0,False,本科,7.5,26967
上海,AI研究员,1-1.5万,,1-3年,硕士,全职,1,上海·黄浦·小东门,2024/10/21,12500.0,False,硕士,2.0,27079
上海,camera模组测试开发工程师,1-1.6万·13薪,,1-3年,本科,全职,1,上海·浦东·金桥,2025/3/31,13000.0,False,本科,2.0,26533
上海,小程序开发助理,8000-12000元·13薪,,经验不限,本科,全职,2,上海·黄浦·南京东路,2025/3/27,10000.0,False,本科,,27080
上海,量化策略开发工程师,1.2-1.6万,"['期货研究', '风险模型研究', '量化策略研究', 'Matlab', 'Python', 'C/C++', 'R']",1-3年,本科,全职,1,上海·浦东·潍坊新村,2025/3/18,14000.0,False,本科,2.0,27081
上海,AI大模型见习经理,9000-15000元,"['大模型', '智能机器人', '智能客服', '智能语音']",1-3年,本科,全职,2,上海·静安·彭浦,2025/2/7,12000.0,False,本科,2.0,26987
上海,算法工程师,2-4万·14薪,"['图像算法', '机器学习', '大模型算法', '机器视觉', '自然语言处理', 'Python', 'C++', 'Java']",经验不限,本科,全职,50,上海·浦东·金桥,2025/3/31,30000.0,False,本科,,26936
上海,运维支持工程师,1-1.5万,,经验不限,本科,全职,1,上海·浦东·金桥,2025/2/8,12500.0,False,本科,,26909
上海,智能机器人焊接产品经理,2-3万·13薪,,3-5年,本科,全职,1,上海·青浦·香花桥,2025/2/5,25000.0,False,本科,4.0,27017
上海,AI渠道管理（腾讯外包）,1.1-2万,"['AI', '云服务', 'PASS', 'Sass', '打单', '渠道管理', '商机跟进', '代理商管理']",5-10年,本科,全职,1,上海·徐汇·龙华,2025/3/4,15500.0,False,本科,7.5,26533
上海,大数据实习生,150-200元/天,,无经验,本科,实习,1,上海·浦东·周家渡,2025/3/21,3806.0,False,本科,0.0,27082
上海,英语陪练,3000-6000元,"['小学教育', '初中教育', '高中教育', '线上授课', '一对一授课', '英语专业四级', '英语专业八级', '托福', '雅思', '考研英语', '亲和力强以及有责任心和时间观念']",经验不限,大专,实习,100,上海·虹口·曲阳路,2024/7/3,4500.0,False,大专,,27083
上海,项目管理工程师,1-2万,"['汽车研发项目', '智能汽车项目', '智能座舱项目']",1-3年,大专,全职,10,上海·杨浦·大桥,2025/4/1,15000.0,False,大专,2.0,26415
上海,高级算法工程师,1.2-2.2万,"['图像识别产品', '人脸识别产品', '机器人']",5-10年,本科,全职,1,上海·闵行·吴泾,2025/3/20,17000.0,False,本科,7.5,26988
上海,Python开发工程师,1.2-1.6万,"['Docker', 'Kubernetes', 'LANGCHAIN', 'LLAMAINDEX', 'VLLM', 'FLASHATTENTION']",1-3年,本科,全职,1,上海·浦东·潍坊新村,2025/3/10,14000.0,False,本科,2.0,26968
上海,区域销售经理（职教高校）,1.3-2万·15薪,"['华东大区', '面销/陌拜', '渠道销售', '院校客户', '机器人', '虚拟仿真', '动作捕捉']",5-10年,本科,全职,1,上海·静安·大宁路,2025/3/27,16500.0,False,本科,7.5,26682
上海,无人机飞控系统应用开发工程师,1.5-3万,"['无人机研发', '无人机设计']",3-5年,本科,全职,1,上海·杨浦·五角场,2025/4/1,22500.0,False,本科,4.0,26962
上海,图像研发工程师,1.5-2万·15薪,"['图像处理', '图像增强', '图像检测识别', 'OpenCV', '缺陷检测', '工业视觉检测']",1-3年,硕士,全职,3,上海·浦东·北蔡,2025/2/7,17500.0,False,硕士,2.0,26916
上海,服务机器人ROS系统研发工程师,1-2万,"['视觉图像算法', '导航算法', '运动控制算法', '机器避障', '运动规划', '导航定位', '路径规划', 'Python', 'Java', '服务机器人']",3-5年,本科,全职,10,上海·闵行·浦江,2025/3/4,15000.0,False,本科,4.0,27084
上海,智算业务销售经理,1.4-1.6万,,5-10年,本科,全职,1,上海·徐汇·龙华,2025/3/13,15000.0,False,本科,7.5,27055
上海,生态运作BD（上海大厂外包）,1.2-1.8万·14薪,"['KA大客户', '企业客户', '政府客户', '渠道销售', '代理商销售', '生态合作']",1-3年,本科,全职,1,上海·闵行·虹桥,2025/3/12,15000.0,False,本科,2.0,27085
上海,管培生年收入30-50万不是梦/链家最会培养管理层的门店，让你3个月晋升店经理,9000-17000元,"['营销方向', '运营方向', '销售方向', '市场方向', '行政方向']",经验不限,本科,全职,2,上海·闵行·江川路,2025/3/28,13000.0,False,本科,,27086
上海,计算机图形视觉工程师,1.5-3万·13薪,"['图像识别产品', '机器人', '人脸识别产品']",5-10年,本科,全职,5,上海·闵行·吴泾,2025/3/29,22500.0,False,本科,7.5,26885
上海,大模型应用算法工程师,面议,,1-3年,硕士,全职,2,上海·杨浦·大桥,2025/4/1,,False,硕士,2.0,26754
上海,算法工程师,1.6-1.7万,"['图像算法', '大模型算法', '自然语言处理', 'PyTorch', 'TensorFlow', 'OpenCV', 'Python', 'NLP']",3-5年,本科,全职,1,上海·浦东·张江,2025/3/13,16500.0,False,本科,4.0,26406
上海,SAR图像算法习生,250-350元/天,['PyTorch'],无经验,硕士,实习,1,上海·浦东·张江,2025/3/25,6525.0,False,硕士,0.0,26894
上海,大模型应用和智能体技术,面议,,1-3年,硕士,全职,3,上海,2025/4/1,,False,硕士,2.0,26754
上海,python工程师,1-1.6万,"['Django', 'Flask', 'MySQL', 'PostgreSQL', 'Redis']",3-5年,本科,全职,1,上海·黄浦·打浦桥,2025/3/25,13000.0,False,本科,4.0,27087
上海,机器人本体研发工程师,1.2-2.2万,"['机器人设计', '机器人结构设计', 'Pro/E']",3-5年,本科,全职,2,上海·青浦·香花桥,2025/2/5,17000.0,False,本科,4.0,27017
上海,项目交付专员,8000-10000元,['招聘项目'],1-3年,本科,全职,1,上海·浦东·周家渡,2024/11/15,9000.0,False,本科,2.0,27003
上海,大客户销售经理（软件行业）,1.1-1.6万·13薪,['代理商销售'],3-5年,本科,全职,2,上海·闵行·浦江,2025/2/5,13500.0,False,本科,4.0,27088
